"name";"id_in_source"
"Helictotrichon pubescens subsp. laevigatum (Schur) Soó";"196860"
"Helleborus niger subsp. macranthus (Freyn) Schiffn.";"197430"
"Helleborus niger L. subsp. niger";"197420"
"Heracleum austriacum L. subsp. austriacum";"198250"
"Heracleum sphondylium L. subsp. sphondylium";"198600"
"Heracleum sphondylium subsp. alpinum (L.) Bonnier & Layens";"198700"
"Heracleum sphondylium subsp. elegans (Crantz) Schübl. & G. Martens";"198800"
"Heracleum sphondylium subsp. pyrenaicum (Lam.) Bonnier & Layens";"199000"
"Hesperis matronalis subsp. nivea (Baumg.) Perr.";"199660"
"Hesperis matronalis L. subsp. matronalis";"199630"
"Hieracium subnivale Gren. & Godr.";"205100"
"Hieracium piliferum Hoppe";"203105"
"Hieracium glanduliferum Hoppe";"201200"
"Hieracium villosum Jacq.";"205800"
"Hieracium pilosum Froel.";"203600"
"Leontodon hispidus subsp. hyoseroides (Rchb.) Murr";"233400"
"Hippocrepis emerus (L.) Lassen subsp. emerus";"206450"
"Holosteum umbellatum L. subsp. umbellatum";"207250"
"Hordeum murinum L. subsp. murinum";"207800"
"Hordeum murinum subsp. leporinum (Link) Arcang.";"207900"
"Hordeum vulgare L. subsp. vulgare";"208200"
"Hordeum vulgare subsp. hexastichon (L.) Čelak.";"208300"
"Hordeum distichon L.";"207500"
"Hordeum vulgare L.";"208195"
"Hypericum maculatum Crantz subsp. maculatum";"210700"
"Hypericum maculatum subsp. obtusiusculum (Tourlet) Hayek";"210800"
"Hypericum perforatum L. subsp. perforatum";"211100"
"Hypericum perforatum subsp. veronense (Schrank) Ces.";"211200"
"Hypericum richeri Vill. subsp. richeri";"211450"
"Jovibarba globifera subsp. hirta (L.) J. Parn.";"217460"
"Juncus alpinoarticulatus Chaix";"217700"
"Juncus articulatus L.";"218100"
"Juniperus communis L. subsp. communis";"220400"
"Juniperus communis subsp. alpina Čelak.";"220500"
"Knautia dipsacifolia Kreutzer subsp. dipsacifolia";"221500"
"Knautia dipsacifolia subsp. sixtina (Briq.) Ehrend.";"221600"
"Koeleria pyramidata (Lam.) P. Beauv.";"223900"
"Koeleria eriostachya Pančić";"223300"
"Koeleria macrantha (Ledeb.) Schult.";"223700"
"Laburnum anagyroides Medik. subsp. anagyroides";"224350"
"Leontodon hispidus subsp. opimus (W. D. J. Koch) Finch & P. D. Sell";"233500"
"Lactuca viminea (L.) J. Presl & C. Presl subsp. viminea";"224950"
"Lamium galeobdolon subsp. flavidum (F. Herm.) Á. Löve & D. Löve";"225900"
"Lamium galeobdolon subsp. montanum (Pers.) Hayek";"226000"
"Lamium galeobdolon (L.) L. subsp. galeobdolon";"225800"
"Lamium galeobdolon subsp. argentatum (Smejkal) J. Duvign.";"225850"
"Lapsana communis L. subsp. communis";"227000"
"Lapsana communis subsp. intermedia (M. Bieb.) Hayek";"227100"
"Lathyrus vernus (L.) Bernh. subsp. vernus";"231200"
"Lathyrus vernus subsp. gracilis (Gaudin) Arcang.";"231400"
"Lemna minor L.";"232300"
"Lemna minuta Humb. & al.";"232410"
"Leontodon hispidus L. subsp. hispidus";"233100"
"Leontodon hispidus subsp. danubialis (Jacq.) Simonk.";"233200"
"Leontodon hispidus subsp. pseudocrispus (Bisch.) Murr";"233600"
"Leontodon incanus (L.) Schrank subsp. incanus";"233800"
"Leontodon incanus subsp. tenuiflorus (Gaudin) Schinz & R. Keller";"233900"
"Leontodon montanus Lam. subsp. montanus";"234050"
"Lepidium neglectum Thell.";"235400"
"Lepidium densiflorum Schrad.";"235000"
"Leucanthemopsis alpina (L.) Heywood subsp. alpina";"236020"
"Leucanthemopsis alpina subsp. minima (Vill.) Holub";"236030"
"Leucanthemum adustum (W. D. J. Koch) Gremli subsp. adustum";"236250"
"Leucanthemum gaudinii Dalla Torre";"236400"
"Leucanthemum ×superbum (J. W. Ingram) D. H. Kent";"236950"
"Leucanthemum adustum (W. D. J. Koch) Gremli";"236200"
"Leucanthemum heterophyllum (Willd.) DC.";"236600"
"Leucanthemum praecox (Horvatić) Horvatić";"236700"
"Leucanthemum vulgare Lam.";"236800"
"Lilium bulbiferum L. subsp. bulbiferum";"238200"
"Lilium bulbiferum subsp. croceum (Chaix) Baker";"238300"
"Linaria alpina (L.) Mill. subsp. alpina";"238900"
"Linaria alpina subsp. petraea (Jord.) Rouy";"239000"
"Linaria genistifolia subsp. dalmatica (L.) Maire & Petitm.";"239560"
"Linum austriacum L. subsp. austriacum";"240950"
"Lotus corniculatus L.";"244400"
"Lotus tenuis Willd.";"245100"
"Lotus alpinus (DC.) Ramond";"244300"
"Rubus sulcatus Vest";"357990"
"Luzula luzuloides subsp. rubella (Mert. & W. D. J. Koch) Holub";"247050"
"Luzula luzuloides (Lam.) Dandy & Wilmott subsp. luzuloides";"246900"
"Luzula sudetica (Willd.) Schult.";"248100"
"Luzula alpina Hoppe";"245900"
"Luzula multiflora (Ehrh.) Lej.";"247100"
"Luzula spicata (L.) DC. subsp. spicata";"247900"
"Luzula spicata subsp. mutabilis Chrtek & Křísa";"248000"
"Luzula sieberi Tausch";"247600"
"Luzula sylvatica (Huds.) Gaudin";"248300"
"Lycopodium clavatum L. subsp. clavatum";"249950"
"Lycopodium clavatum subsp. monostachyon (Grev. & Hook.) Selander";"250000"
"Malus pumila Mill.";"252850"
"Malus sylvestris (L.) Mill.";"252900"
"Melica ciliata L. subsp. ciliata";"256850"
"Mentha ×piperita L.";"258700"
"Mentha ×villosa Huds.";"258770"
"Mentha spicata L.";"258500"
"Mentha suaveolens Ehrh.";"258600"
"Milium effusum L. subsp. effusum";"259830"
"Milium effusum subsp. alpicola Chrtek";"259860"
"Mimulus guttatus DC.";"259900"
"Mimulus luteus L.";"259950"
"Mimulus moschatus Lindl.";"260000"
"Minuartia cherlerioides (Hoppe) Bech. subsp. cherlerioides";"260500"
"Minuartia cherlerioides subsp. rionii (Gremli) Friedrich";"260600"
"Minuartia laricifolia (L.) Schinz & Thell. subsp. laricifolia";"261250"
"Minuartia rupestris (Scop.) Schinz & Thell. subsp. rupestris";"261630"
"Minuartia rupestris subsp. clementei (Huter) Greuter & Burdet";"261660"
"Minuartia verna (L.) Hiern subsp. verna";"262050"
"Moehringia bavarica subsp. insubrica (Degen) W. Sauer";"262400"
"Monotropa hypopitys L.";"263900"
"Monotropa hypophegea Wallr.";"263800"
"Montia fontana L. subsp. fontana";"264099"
"Montia fontana subsp. amporitana Sennen";"264200"
"Montia fontana subsp. chondrosperma (Fenzl) Walters";"264300"
"Muscari neglectum Guss.";"265400"
"Muscari racemosum (L.) Mill.";"265500"
"Myosotis decumbens Host subsp. decumbens";"266130"
"Myosotis rehsteineri Wartm.";"266700"
"Myosotis cespitosa Schultz";"266000"
"Myosotis michaelae Štěpánková";"266330"
"Myosotis nemorosa Besser";"266400"
"Myosotis scorpioides L.";"266800"
"Myosotis sylvatica Hoffm.";"267100"
"Myosotis decumbens Host";"266100"
"Najas marina L. subsp. marina";"268430"
"Najas marina subsp. intermedia (Gorski) Casper";"268460"
"Narcissus ×medioluteus Mill.";"269300"
"Narcissus ×verbanensis (Herb.) M. Roem.";"269400"
"Narcissus poëticus L.";"268700"
"Narcissus radiiflorus Salisb.";"269000"
"Neslia paniculata (L.) Desv. subsp. paniculata";"270700"
"Neslia paniculata subsp. thracica (Velen.) Bornm.";"270800"
"Nigritella austriaca (Teppner & E. Klein) P. Delforge";"271450"
"Nigritella corneliana (Beauverd) Gölz & H. R. Reinhard";"271470"
"Nigritella rhellicani Teppner & E. Klein";"271655"
"Odontites vernus (Bellardi) Dumort.";"273150"
"Odontites vulgaris Moench";"273500"
"Oenothera pycnocarpa G. F. Atk. & Bartlett";"274750"
"Oenothera stucchii Soldano";"274850"
"Oenothera biennis L.";"274090"
"Oenothera fallax Renner";"274250"
"Oenothera glazioviana Micheli";"274300"
"Oenothera parviflora L.";"274660"
"Oenothera deflexa R. R. Gates";"274160"
"Oenothera oaksiana (A. Gray) S. Watson & J. M. Coult.";"274630"
"Oenothera canovirens Steele";"274130"
"Oenothera depressa Greene";"274170"
"Oenothera villosa Thunb.";"274990"
"Orchis mascula subsp. speciosa (Mutel) Hegi";"280980"
"Onobrychis arenaria (Kit.) DC. subsp. arenaria";"275350"
"Ononis spinosa L. subsp. spinosa";"276700"
"Ononis spinosa subsp. austriaca (Beck) Gams";"276800"
"Ononis repens L.";"276300"
"Ononis spinosa L.";"276600"
"Ophrys holosericea subsp. elatior (R. Engel & P. Quentin) H. Baumann & Künkele";"279000"
"Ophrys holosericea (Burm. f.) Greuter subsp. holosericea";"278900"
"Ophrys sphegodes Mill. subsp. sphegodes";"279250"
"Ophrys sphegodes Mill.";"279200"
"Ophrys araneola Rchb.";"278300"
"Orchis coriophora subsp. fragrans (Pollini) K. Richt.";"280060"
"Orchis coriophora L. subsp. coriophora";"280030"
"Orchis mascula (L.) L. subsp. mascula";"280950"
"Poa molinerii Balb.";"310400"
"Orchis morio L. subsp. morio";"281130"
"Pyrus pyraster Burgsd.";"335300"
"Ornithogalum pyrenaicum L. subsp. pyrenaicum";"283400"
"Ornithogalum pyrenaicum subsp. sphaerocarpum (A. Kern.) Hegi";"283500"
"Ornithogalum divergens Boreau";"282950"
"Ornithogalum umbellatum L.";"283800"
"Ornithogalum gussonei Ten.";"283000"
"Orobanche alsatica subsp. libanotidis (Rupr.) Tzvelev";"284150"
"Orobanche alsatica Kirschl. subsp. alsatica";"284100"
"Orobanche flava F. W. Schultz";"284990"
"Orobanche lycoctoni Rhiner";"285750"
"Orobanche bohemica Čelak.";"284650"
"Orobanche arenaria Borkh.";"284400"
"Orobanche purpurea Jacq.";"286090"
"Orobanche ramosa L. subsp. ramosa";"286250"
"Oxytropis halleri subsp. velutina (Schur) O. Schwarz";"289000"
"Oxytropis halleri W. D. J. Koch subsp. halleri";"288800"
"Paeonia officinalis L. subsp. officinalis";"290050"
"Panicum barbipulvinatum Nash";"290280"
"Panicum hillmanii Chase";"290450"
"Panicum capillare L.";"290290"
"Papaver aurantiacum Loisel.";"290900"
"Papaver occidentale (Markgr.) H. E. Hess & Landolt";"291600"
"Papaver sendtneri Hayek";"291900"
"Papaver dubium L. subsp. dubium";"291100"
"Papaver dubium subsp. lecoqii (Lamotte) Syme";"291200"
"Parthenocissus quinquefolia (L.) Planch.";"293200"
"Parthenocissus inserta (A. Kern.) Fritsch";"293100"
"Pastinaca sativa L. subsp. sativa";"293300"
"Pastinaca sativa subsp. sylvestris (Mill.) Rouy & E. G. Camus";"293400"
"Pastinaca sativa subsp. urens (Godr.) Čelak.";"293500"
"Pedicularis rosea Wulfen subsp. rosea";"294800"
"Pedicularis rosea subsp. allionii (Rchb. f.) Arcang.";"294900"
"Pedicularis rostratospicata subsp. helvetica (Steininger) O. Schwarz";"295200"
"Peucedanum austriacum (Jacq.) W. D. J. Koch subsp. austriacum";"296750"
"Peucedanum austriacum subsp. rablense (Wulfen) Čelak.";"296760"
"Phleum alpinum L.";"298800"
"Phleum rhaeticum (Humphries) Rauschert";"300200"
"Phleum pratense L.";"300000"
"Phleum bertolonii DC.";"299300"
"Poa pratensis L.";"310800"
"Phyteuma globulariifolium Sternb. & Hoppe subsp. globulariifolium";"301100"
"Phyteuma globulariifolium subsp. pedemontanum (Rich. Schulz) Bech.";"301200"
"Phyteuma orbiculare L. subsp. orbiculare";"301830"
"Phyteuma orbiculare subsp. tenerum (R. Schulz) P. Fourn.";"301860"
"Phyteuma scheuchzeri All. subsp. scheuchzeri";"302050"
"Phyteuma scheuchzeri subsp. columnae (Gaudin) Bech.";"302100"
"Phyteuma spicatum L. subsp. spicatum";"302450"
"Phyteuma spicatum subsp. coeruleum Rich. Schulz";"302500"
"Picris hieracioides L. subsp. hieracioides";"303130"
"Picris hieracioides subsp. umbellata (Schrank) Ces.";"303160"
"Pimpinella alpina Host";"303700"
"Pimpinella nigra Mill.";"303900"
"Pimpinella saxifraga L.";"304000"
"Plantago alpina L.";"307000"
"Pinguicula grandiflora Lam. subsp. grandiflora";"304400"
"Pinguicula grandiflora subsp. rosea (Mutel) Casper";"304600"
"Pinus mugo subsp. uncinata (DC.) Domin";"305800"
"Pinus mugo Turra subsp. mugo";"305500"
"Pisum sativum subsp. biflorum (Raf.) Soldano";"306850"
"Pisum sativum L. subsp. sativum";"306600"
"Pisum sativum subsp. arvense (L.) Asch. & Graebn.";"306800"
"Plantago atrata subsp. fuscescens (Jord.) Pilg.";"307400"
"Plantago atrata Hoppe subsp. atrata";"307300"
"Plantago major L. subsp. major";"307900"
"Plantago major subsp. intermedia (Gilib.) Lange";"308000"
"Plantago holosteum Scop.";"307550"
"Plantago serpentina All.";"308300"
"Poa badensis Willd.";"309300"
"Poa angustifolia L.";"309100"
"Poa trivialis subsp. sylvicola (Guss.) H. Lindb.";"311400"
"Poa trivialis L. subsp. trivialis";"311300"
"Polygala amara subsp. brachyptera (Chodat) Hayek";"312480"
"Polygala amara L.";"312450"
"Polygala amarella Crantz";"312500"
"Polygala vulgaris subsp. oxyptera (Rchb.) Schübl. & G. Martens";"313300"
"Polygala vulgaris L. subsp. vulgaris";"313200"
"Polygonum arenastrum Boreau";"314090"
"Polygonum microspermum Boreau";"315260"
"Polygonum rurivagum Boreau";"315750"
"Polygonum aviculare L.";"314190"
"Polygonum calcatum Lindm.";"314530"
"Polygonum lapathifolium subsp. pallidum (With.) Fr.";"315230"
"Polygonum lapathifolium L. subsp. lapathifolium";"315000"
"Polygonum lapathifolium subsp. brittingeri (Opiz) Jáv.";"315100"
"Populus nigra L. subsp. nigra";"317300"
"Populus nigra subsp. pyramidalis Čelak.";"317400"
"Populus ×canadensis Moench";"317550"
"Populus nigra L.";"317250"
"Potamogeton filiformis Pers.";"318700"
"Potamogeton pectinatus L.";"319700"
"Potamogeton berchtoldii Fieber";"318200"
"Potamogeton pusillus L.";"320200"
"Potentilla alpicola Fauc.";"320800"
"Potentilla collina Wibel";"321900"
"Potentilla leucopolitana P. J. Müll.";"323100"
"Potentilla praecox F. W. Schultz";"324100"
"Primula elatior subsp. intricata (Gren. & Godr.) Widmer";"326100"
"Primula elatior (L.) L. subsp. elatior";"326000"
"Primula veris L. subsp. veris";"327200"
"Primula veris subsp. columnae (Ten.) Maire & Petitm.";"327300"
"Pritzelago alpina (L.) Kuntze subsp. alpina";"327700"
"Pritzelago alpina subsp. austroalpina (Trpin) Greuter & Burdet";"327750"
"Pritzelago alpina subsp. brevicaulis (Spreng.) Greuter & Burdet";"327800"
"Prunus domestica L. subsp. domestica";"329050"
"Prunus domestica subsp. insititia (L.) Bonnier & Layens";"329100"
"Prunus padus L. subsp. padus";"329700"
"Prunus padus subsp. petraea (Tausch) Domin";"329900"
"Pulmonaria montana Lej.";"332500"
"Pulmonaria collina W. Sauer";"331600"
"Pulmonaria mollis Hornem.";"332350"
"Pulmonaria mollis subsp. alpigena W. Sauer";"332400"
"Pulmonaria montana Lej. subsp. montana";"332600"
"Pulmonaria montana subsp. jurana (Graber) W. Sauer";"332700"
"Pulmonaria helvetica Bolliger";"331800"
"Pulmonaria obscura Dumort.";"332800"
"Pulmonaria officinalis L.";"332900"
"Pulsatilla alpina (L.) Delarbre subsp. alpina";"333200"
"Pulsatilla alpina nothosubsp. cottianaea (Beauverd) D. M. Moser";"333560"
"Pulsatilla alpina subsp. alba Zämelis & Paegle";"333250"
"Pulsatilla alpina subsp. apiifolia (Scop.) Nyman";"333390"
"Pulsatilla halleri (All.) Willd. subsp. halleri";"333750"
"Pulsatilla vulgaris Mill. subsp. vulgaris";"334250"
"Ranunculus breyninus Crantz";"337600"
"Pyrus communis L.";"335000"
"Ranunculus acris L. subsp. acris";"336600"
"Ranunculus acris subsp. friesianus (Jord.) Syme";"336700"
"Ranunculus penicillatus (Dumort.) Bab.";"340100"
"Ranunculus aquatilis L.";"336900"
"Ranunculus peltatus Schrank";"339980"
"Ranunculus bulbosus L. subsp. bulbosus";"337750"
"Ranunculus ficaria subsp. fertilis Laegaard";"338260"
"Ranunculus ficaria L. subsp. ficaria";"338230"
"Ranunculus carinthiacus Hoppe";"337800"
"Ranunculus montanus Willd.";"339500"
"Ranunculus aduncus Gren.";"336730"
"Ranunculus venetus Landolt";"342300"
"Ranunculus villarsii DC.";"342400"
"Ranunculus parnassiifolius subsp. heterocarpus P. Küpfer";"339930"
"Ranunculus peltatus subsp. baudotii (Godr.) C. D. K. Cook";"340060"
"Ranunculus peltatus Schrank subsp. peltatus";"339990"
"Ranunculus trichophyllus subsp. eradicatus (Laest.) C. D. K. Cook";"342000"
"Ranunculus trichophyllus Chaix subsp. trichophyllus";"341900"
"Ranunculus polyanthemoides Boreau";"340400"
"Ranunculus polyanthemophyllus W. Koch & H. E. Hess";"340500"
"Ranunculus serpens Schrank";"341700"
"Ranunculus tuberosus Lapeyr.";"342200"
"Raphanus raphanistrum L. subsp. raphanistrum";"342530"
"Raphanus raphanistrum subsp. landra (DC.) Bonnier & Layens";"342560"
"Rapistrum rugosum subsp. orientale (L.) Arcang.";"342860"
"Rapistrum rugosum (L.) All. subsp. rugosum";"342830"
"Reynoutria ×bohemica Chrtek & Chrtková";"343280"
"Reynoutria japonica Houtt.";"343200"
"Reynoutria sachalinensis (F. Schmidt) Nakai";"343250"
"Rhamnus alpina L. subsp. alpina";"343450"
"Rorippa islandica (Gunnerus) Borbás";"346800"
"Rorippa palustris (L.) Besser";"346900"
"Rosa montana Chaix";"349200"
"Rosa dumalis Bechst.";"348350"
"Rosa subcanina (Christ) R. Keller";"350400"
"Rosa chavinii Rapin";"347900"
"Rosa canina L.";"347800"
"Rosa subcollina (Christ) R. Keller";"350500"
"Rosa abietina Christ";"347400"
"Rosa caesia Sm.";"347650"
"Rosa corymbifera Borkh.";"348300"
"Rosa rhaetica Gremli";"349800"
"Rosa stylosa Desv.";"350300"
"Rosa tomentella Léman";"350550"
"Rosa uriensis (Christ) Puget";"350700"
"Rosa rubiginosa L.";"349900"
"Rosa elliptica Tausch";"348500"
"Rosa agrestis Savi";"347500"
"Rosa micrantha Sm.";"349000"
"Rosa gremlii (Christ) Gremli";"348730"
"Rosa inodora Fr.";"348760"
"Rosa mollis Sm.";"349100"
"Rosa sherardii Davies";"350100"
"Rosa tomentosa Sm.";"350600"
"Rosa pseudoscabriuscula (R. Keller) A. W. Hill";"349750"
"Rosa villosa L.";"350800"
"Rubus villarsianus Gremli";"358650"
"Rubus gothicus E. H. L. Krause";"353730"
"Rubus orthostachys G. Braun";"356050"
"Rubus grossus H. E. Weber";"353860"
"Rubus pseudopsis Gremli";"356650"
"Rubus rhombicus H. E. Weber";"356950"
"Rubus baruthicus H. E. Weber";"351960"
"Rubus suevicola H. E. Weber";"357950"
"Rubus mollis J. Presl & C. Presl";"355450"
"Rubus festii H. E. Weber";"352880"
"Rubus grabowskii Weihe";"353760"
"Rubus gremlii Focke";"353830"
"Rubus hirtus Waldst. & Kit.";"354200"
"Rubus incanescens (DC.) Bertol.";"354450"
"Rubus integribasis Boulay";"354550"
"Rubus laciniatus Willd.";"354900"
"Rubus landoltii H. E. Weber";"354950"
"Rubus macrophyllus Weihe & Nees";"355090"
"Rubus mercieri Genev.";"355300"
"Rubus montanus Lej.";"355500"
"Rubus nessensis Hall";"355700"
"Rubus oberdorferi H. E. Weber";"355850"
"Rubus obtusangulus Gremli";"356000"
"Rubus oenensis H. E. Weber";"356040"
"Rubus pedemontanus Pinkw.";"356100"
"Rubus phyllostachys P. J. Müll.";"356300"
"Rubus plicatus Weihe & Nees";"356500"
"Rubus praecox Bertol.";"356600"
"Rubus radula Weihe";"356900"
"Rubus rudis Weihe";"357300"
"Rubus spinulatus Boulay";"357850"
"Rubus tereticaulis P. J. Müll.";"358100"
"Rubus thelybatos Caflisch";"358150"
"Rubus tumidus Gremli";"358450"
"Rubus ulmifolius Schott";"358500"
"Rubus vestitus Weihe";"358600"
"Rubus canaliculatus P. J. Müll.";"352250"
"Rubus albiflorus Boulay & Lucand";"351730"
"Rubus allegheniensis Porter";"351760"
"Rubus armeniacus Focke";"351950"
"Rubus bavaricus (Focke) Utsch";"351970"
"Rubus bertramii G. Braun";"352050"
"Rubus bifrons Tratt.";"352100"
"Rubus bregutiensis Focke";"352150"
"Rubus canescens DC.";"352400"
"Rubus clusii Borbás";"352440"
"Rubus condensatus P. J. Müll.";"352460"
"Rubus conspicuus Wirtg.";"352500"
"Rubus constrictus Lefèvre & P. J. Müll.";"352600"
"Rubus devitatus Matzk.";"352750"
"Rubus distractus Wirtg.";"352800"
"Rubus divaricatus P. J. Müll.";"352820"
"Rubus doerrii H. E. Weber";"352840"
"Rubus epipsilos Focke";"352860"
"Rubus flexuosus P. J. Müll. & Lefèvre";"352950"
"Rubus foliosus Weihe";"352990"
"Rumex acetosella L. subsp. acetosella";"359100"
"Sedum rupestre L.";"385200"
"Rumex acetosella subsp. pyrenaicus (Lapeyr.) Akeroyd";"359200"
"Rumex obtusifolius L. subsp. obtusifolius";"360430"
"Rumex obtusifolius subsp. transiens (Simonk.) Rech. f.";"360460"
"Sagina apetala Ard. subsp. apetala";"361500"
"Sagina apetala subsp. erecta F. Herm.";"361600"
"Salix ×sepulcralis Simonk.";"366800"
"Salix babylonica L.";"363250"
"Salsola tragus L. subsp. tragus";"367160"
"Salvia pratensis L. subsp. pratensis";"367650"
"Sanguisorba minor Scop. subsp. minor";"368700"
"Sanguisorba minor subsp. polygama (Waldst. & Kit.) Cout.";"368800"
"Satureja montana L. subsp. montana";"370550"
"Saussurea alpina (L.) DC. subsp. alpina";"371100"
"Saussurea alpina subsp. depressa (Gren.) Nyman";"371200"
"Saxifraga ×kochii Hornung";"376350"
"Saxifraga biflora All.";"372240"
"Sedum montanum Songeon & E. P. Perrier";"384500"
"Saxifraga exarata subsp. pseudoexarata (Braun-Blanq.) D. A. Webb";"373300"
"Saxifraga exarata subsp. moschata (Wulfen) Cavill.";"373200"
"Saxifraga exarata Vill. subsp. exarata";"373100"
"Saxifraga hostii subsp. rhaetica (A. Kern.) Braun-Blanq.";"373900"
"Saxifraga oppositifolia L. subsp. oppositifolia";"374500"
"Saxifraga oppositifolia subsp. amphibia (Sünd.) Braun-Blanq.";"374550"
"Saxifraga retusa Gouan subsp. retusa";"375000"
"Saxifraga retusa subsp. augustana (Vacc.) P. Fourn.";"375100"
"Saxifraga rosacea Moench subsp. rosacea";"375200"
"Saxifraga rosacea subsp. sponhemica (C. C. Gmel.) D. A. Webb";"375300"
"Scabiosa columbaria L. subsp. columbaria";"376600"
"Scabiosa columbaria subsp. portae (Huter) Hayek";"376710"
"Scabiosa lucida Vill. subsp. lucida";"377150"
"Scandix pecten-veneris L. subsp. pecten-veneris";"377930"
"Scandix pecten-veneris subsp. hispanica (Boiss.) Bonnier & Layens";"377960"
"Scirpoides holoschoenus (L.) Soják subsp. holoschoenus";"379565"
"Scirpoides holoschoenus subsp. australis (L.) Soják";"379570"
"Scleranthus annuus subsp. verticillatus (Tausch) Arcang.";"380000"
"Scleranthus annuus L. subsp. annuus";"379800"
"Scleranthus annuus subsp. polycarpos (L.) Bonnier & Layens";"379900"
"Scorzonera laciniata L. subsp. laciniata";"381300"
"Scorzonera laciniata subsp. calcitrapifolia (Vahl) Maire";"381400"
"Sedum atratum L. subsp. atratum";"383730"
"Sedum montanum subsp. orientale 't Hart";"384560"
"Sedum montanum Songeon & E. P. Perrier subsp. montanum";"384530"
"Sedum sediforme (Jacq.) Pau";"385400"
"Sedum anopetalum DC.";"383600"
"Sedum telephium subsp. fabaria Kirschl.";"385800"
"Sedum telephium L. subsp. telephium";"385700"
"Sedum telephium subsp. maximum (L.) Kirschl.";"385900"
"Sempervivum arachnoideum L. subsp. arachnoideum";"386730"
"Sempervivum arachnoideum subsp. tomentosum (C. B. Lehm. & Schnittsp.) Schinz & Thell.";"386760"
"Sempervivum montanum L. subsp. montanum";"387050"
"Senecio doronicum (L.) L. subsp. doronicum";"388250"
"Senecio germanicus subsp. glabratus Herborg";"388680"
"Solanum villosum subsp. miniatum (Willd.) Edmonds";"400470"
"Senecio incanus subsp. insubricus (Chenevard) Braun-Blanq.";"389300"
"Senecio incanus L. subsp. incanus";"389100"
"Sonchus arvensis L. subsp. arvensis";"401600"
"Senecio incanus subsp. carniolicus (Willd.) Braun-Blanq.";"389200"
"Senecio ovatus (G. Gaertn. & al.) Willd. subsp. ovatus";"389830"
"Senecio ovatus subsp. alpestris (Gaudin) Herborg";"389860"
"Senecio ovatus (G. Gaertn. & al.) Willd.";"389800"
"Senecio germanicus Wallr.";"388630"
"Senecio hercynicus Herborg";"388900"
"Serratula tinctoria subsp. monticola (Boreau) Berher";"391150"
"Serratula tinctoria L. subsp. tinctoria";"391000"
"Seseli annuum subsp. carvifolium (Vill.) P. Fourn.";"391400"
"Seseli annuum L. subsp. annuum";"391300"
"Sorbus latifolia (Lam.) Pers.";"402550"
"Silene italica (L.) Pers. subsp. italica";"395750"
"Silene nutans L. subsp. nutans";"396100"
"Silene nutans subsp. insubrica (Gaudin) Soldano";"396150"
"Silene vulgaris (Moench) Garcke subsp. vulgaris";"397300"
"Silene vulgaris subsp. glareosa (Jord.) Marsden-Jones & Turrill";"397400"
"Silene vulgaris subsp. prostrata (Gaudin) Schinz & Thell.";"397600"
"Sinapis alba L. subsp. alba";"397930"
"Solanum nigrum L. subsp. nigrum";"400130"
"Solanum nigrum subsp. schultesii (Opiz) Wessely";"400160"
"Solanum villosum Mill. subsp. villosum";"400460"
"Soldanella pusilla subsp. alpicola (F. K. Mey.) Chrtek";"400830"
"Solidago canadensis L.";"401000"
"Solidago gigantea Aiton";"401100"
"Solidago rugosa Mill.";"401250"
"Solidago virgaurea L. subsp. virgaurea";"401400"
"Solidago virgaurea subsp. minuta (L.) Arcang.";"401500"
"Sonchus arvensis subsp. uliginosus (M. Bieb.) Nyman";"401700"
"Sonchus asper Hill subsp. asper";"401850"
"Sorbus austriaca (Beck) Hedl.";"402380"
"Sorbus mougeotii Soy.-Will. & Godr.";"402600"
"Sorbus aria (L.) Crantz";"402200"
"Sorbus intermedia (Ehrh.) Pers.";"402530"
"Sorbus aucuparia subsp. glabrata (Wimm. & Grab.) Cajander";"402360"
"Sorbus aucuparia L. subsp. aucuparia";"402330"
"Sparganium erectum subsp. neglectum (Beeby) K. Richt.";"403400"
"Sparganium erectum L. subsp. erectum";"403190"
"Sparganium erectum subsp. microcarpum (Neuman) Domin";"403300"
"Sparganium erectum subsp. oocarpum (Čelak.) Domin";"403500"
"Spiraea ×billardii Hérincq";"404990"
"Spiraea ×pseudosalicifolia Silverside";"404995"
"Spiraea salicifolia L.";"404965"
"Stachys alopecuros (L.) Benth. subsp. alopecuros";"405350"
"Stachys officinalis (L.) Trevis. subsp. officinalis";"406100"
"Stachys recta L. subsp. recta";"406600"
"Stachys recta subsp. grandiflora (Caruel) Arcang.";"406700"
"Stellaria neglecta Weihe";"408000"
"Stellaria media (L.) Vill.";"407800"
"Stellaria pallida (Dumort.) Crép.";"408300"
"Stellaria nemorum subsp. montana (Pierrat) Berher";"408250"
"Stellaria nemorum L. subsp. nemorum";"408100"
"Stemmacantha rhapontica subsp. lamarckii Dittrich";"408800"
"Stemmacantha rhapontica (L.) Dittrich subsp. rhapontica";"408700"
"Stipa eriocaulis subsp. lutetiana H. Scholz";"409300"
"Stipa eriocaulis Borbás subsp. eriocaulis";"409100"
"Stipa eriocaulis subsp. austriaca (Beck) Martinovský";"409200"
"Stipa pulcherrima K. Koch";"409550"
"Stipa eriocaulis Borbás";"409050"
"Stipa pennata L.";"409500"
"Stipa tirsa Steven";"409680"
"Stipa pulcherrima subsp. epilosa (Martinovský) Tzvelev";"409650"
"Stipa pulcherrima K. Koch subsp. pulcherrima";"409600"
"Symphytum ×uplandicum Nyman";"410980"
